X1,Rrup,StationCode,EQID,EQdepth,M,EarthquakeLatitude,EarthquakeLongitude,StationLatitude,StationLongitude,Rjb,Vs30,PGA,Lowpass,Highpass,M2,lnRh,MlnRh,lnVs30,lnPGA,useable_period,Mlow,Mmid,Mup,Frv,Fn,ergod_res
15925,92.1,TEH,ci38488719,3.96,3.8,35.67800000000001,-117.5105,35.2913,-118.42079,92.18,447.3,4.9057415e-4,30.77861,0.44458,14.44,4.524992491344713,17.19497146710991,6.103229510438802,-7.6199341181110425,1.7994511673939448,TRUE,FALSE,FALSE,0,0,0.4346700956834484
15926,116.85,TEJ,ci38488719,3.96,3.8,35.67800000000001,-117.5105,35.23107,-118.68878,116.94,447.3,1.3344243000000002e-4,5.91286,1.21183,14.44,4.7622076286,18.096388988679998,6.103229510438802,-8.92184040908799,0.6601586031043959,TRUE,FALSE,FALSE,0,0,-0.3545590864433663
15927,181.92,TFT,ci38488719,3.96,3.8,35.67800000000001,-117.5105,35.145920000000004,-119.41946000000002,182.03,447.3,3.2265490000000004e-5,5.02988,0.77049,14.44,5.204110625071395,19.7756203752713,6.103229510438802,-10.341512319956935,1.038300302404963,TRUE,FALSE,FALSE,0,0,-0.6770298379328619
15928,165.08,TIN,ci38488719,3.96,3.8,35.67800000000001,-117.5105,37.05422,-118.23009,165.18,351.9,6.233372e-5,37.5,0.24836,14.44,5.107090285355155,19.40694308434959,5.863347044327539,-9.683008026588482,3.221130616846513,TRUE,FALSE,FALSE,0,0,-0.4038560366588406
15929,132.35,TJR,ci38488719,3.96,3.8,35.67800000000001,-117.5105,35.02722,-118.74373,132.45,351.9,1.1802627e-4,14.16105,0.52263,14.44,4.886476475379631,18.568610606442597,5.863347044327539,-9.044603331157704,1.5307196295658496,TRUE,FALSE,FALSE,0,0,-0.31503681182446286
15930,26.31,TOW2,ci38488719,3.96,3.8,35.67800000000001,-117.5105,35.80856,-117.76488,26.29,293.5,0.0023856218,37.5,0.15791,14.44,3.2952989224037776,12.522135905134354,5.681877639268151,-6.038295475833245,5.066176936229498,TRUE,FALSE,FALSE,0,0,-0.4108325203621943
15931,109.42,TPO,ci38488719,3.96,3.8,35.67800000000001,-117.5105,34.87883,-118.22863999999998,109.51,506.9,1.4886616e-4,24.54215,0.4592,14.44,4.69669484860788,17.847440424709944,6.228313745478304,-8.812462910725177,1.7421602787456447,TRUE,FALSE,FALSE,0,0,-0.3259025062569805
15932,145.4,TUQ,ci38488719,3.96,3.8,35.67800000000001,-117.5105,35.43584,-115.92389,145.5,710.1,1.3985899e-4,18.94646,0.47429,14.44,4.980339260700855,18.92528919066325,6.565405805188048,-8.87487585722185,1.686731746399882,TRUE,FALSE,FALSE,0,0,0.4485053527719778
15933,143.09,VCS,ci38488719,3.96,3.8,35.67800000000001,-117.5105,34.48372,-118.11781,143.18,447.3,1.6641162e-4,6.95085,0.48989,14.44,4.964352162645765,18.864538218053905,6.103229510438802,-8.701046200284518,1.6330196574741267,TRUE,FALSE,FALSE,0,0,0.34165919454918203
15934,142.23,VES,ci38488719,3.96,3.8,35.67800000000001,-117.5105,35.84089,-119.08469,142.33,513.7,1.7646788e-4,13.71031,0.17972,14.44,4.958334470038708,18.84167098614709,6.241639437473222,-8.642371681154671,4.451368795904741,TRUE,FALSE,FALSE,0,0,0.4578563528084878
15935,181.94,VOG,ci38488719,3.96,3.8,35.67800000000001,-117.5105,36.32098,-119.38226,182.05,228.2,1.0077558e-4,5.19524,0.44458,14.44,5.204220438023734,19.77603766449019,5.430222437427975,-9.202614493581924,1.7994511673939448,TRUE,FALSE,FALSE,0,0,0.11077519129884372
15936,124.67,VTV,ci38488719,3.96,3.8,35.67800000000001,-117.5105,34.56065,-117.3296,124.76,447.3,8.434893300000001e-4,18.94646,0.39062,14.44,4.826827013945115,18.341942652991435,6.103229510438802,-7.077963305732236,2.0480262147355486,TRUE,FALSE,FALSE,0,0,1.6370360365434813
15937,93.82,WAS2,ci38488719,3.96,3.8,35.67800000000001,-117.5105,35.7377,-118.55743,93.91,710.1,6.7413572e-4,28.85047,0.5059899999999999,14.44,4.5434188275424345,17.26499154466125,6.565405805188048,-7.302079102338011,1.581058914207791,TRUE,FALSE,FALSE,0,0,1.0321522145526938
15938,34.38,WBM,ci38488719,3.96,3.8,35.67800000000001,-117.5105,35.60839,-117.89049,34.39,447.3,0.0031278493000000004,13.71031,0.44458,14.44,3.552476320153024,13.499410016581491,6.103229510438802,-5.767409635209018,1.7994511673939448,TRUE,FALSE,FALSE,0,0,0.5046838358939532
15939,58.21,WBS,ci38488719,3.96,3.8,35.67800000000001,-117.5105,35.53664000000001,-118.14035,58.26,710.1,0.0024276822,27.93218,0.32172,14.44,4.069341375078825,15.463497225299536,6.565405805188048,-6.020818303972766,2.4866343404202413,TRUE,FALSE,FALSE,0,0,1.3914474933463206
15940,44.02,WCS2,ci38488719,3.96,3.8,35.67800000000001,-117.5105,36.02520999999999,-117.76526,44.06,710.1,0.0018291976999999999,37.5,0.30156,14.44,3.7938479173568322,14.416622085955963,6.565405805188048,-6.30387782356144,2.652871733651678,TRUE,FALSE,FALSE,0,0,0.619431143150579
15941,75.09,WHF,ci38488719,3.96,3.8,35.67800000000001,-117.5105,35.69513,-118.35183,75.16,351.9,0.0013631120000000005,37.5,0.30156,14.44,4.321869580089358,16.42310440433956,5.863347044327539,-6.597984957963531,2.652871733651678,TRUE,FALSE,FALSE,0,0,0.9234896316928536
15942,122.97,WLS2,ci38488719,3.96,3.8,35.67800000000001,-117.5105,34.578990000000005,-117.71939,123.06,293.5,3.6733653e-4,17.19427,0.72223,14.44,4.813129357081729,18.28989155691057,5.681877639268151,-7.909232154598043,1.1076803788266896,TRUE,FALSE,FALSE,0,0,0.5541387292013011
15943,189.11,WLT,ci38488719,3.96,3.8,35.67800000000001,-117.5105,34.00948,-117.95077,189.21,293.5,1.2945315000000002e-4,37.5,0.34322,14.44,5.2428319223999145,19.922761305119675,5.681877639268151,-8.952191518343204,2.330866499621234,TRUE,FALSE,FALSE,0,0,0.5996211189301643
15944,56.97,WMF,ci38488719,3.96,3.8,35.67800000000001,-117.5105,36.11758,-117.85486000000002,57.02,351.9,5.5563096e-4,37.5,0.29196,14.44,4.048040283484816,15.382553077242301,5.863347044327539,-7.4954062250944675,2.740101383751199,TRUE,FALSE,FALSE,0,0,-0.4885081074478581
15945,39.2,WNM,ci38488719,3.96,3.8,35.67800000000001,-117.5105,35.8422,-117.90616,39.22,351.9,0.0018682793,37.5,0.21822,14.44,3.68025550740916,13.984970928154807,5.863347044327539,-6.282737432150934,3.666025112272019,TRUE,FALSE,FALSE,0,0,0.07934981939593833
15946,65.22,WOR,ci38488719,3.96,3.8,35.67800000000001,-117.5105,35.69563,-118.24246,65.29,710.1,0.0011536077,9.60547,0.47429,14.44,4.181980025260681,15.891524095990587,6.565405805188048,-6.764861116698584,1.686731746399882,TRUE,FALSE,FALSE,0,0,0.8558503995672
15947,31.7,WRC2,ci38488719,3.96,3.8,35.67800000000001,-117.5105,35.9479,-117.65038,31.71,518.9,0.009367295999999999,37.5,0.22539,14.44,3.4739156977022354,13.200879651268494,6.251711186373694,-4.670530804955501,3.5494032565774876,TRUE,FALSE,FALSE,0,0,1.54835974724854
15948,49.25,WRV2,ci38488719,3.96,3.8,35.67800000000001,-117.5105,36.00774000000001,-117.8904,49.29,351.9,5.624771099999999e-4,37.5,0.33229000000000003,14.44,3.9042757949488216,14.836248020805522,5.863347044327539,-7.483160118047029,2.4075355863853862,TRUE,FALSE,FALSE,0,0,-0.7335850235130019
15949,40.06,WVP2,ci38488719,3.96,3.8,35.67800000000001,-117.5105,35.94939,-117.81768999999998,40.09,710.1,0.0020797792,37.5,0.33229000000000003,14.44,3.701470700403723,14.065588661534147,6.565405805188048,-6.1754935447497825,2.4075355863853862,TRUE,FALSE,FALSE,0,0,0.589255363972093
15950,192.42,YUC,ci38488719,3.96,3.8,35.67800000000001,-117.5105,34.19675,-116.40576,192.53,447.3,1.4210809999999998e-4,6.95085,0.63457,14.44,5.260166398751079,19.9886323152541,6.103229510438802,-8.858922522374588,1.2606962194872118,TRUE,FALSE,FALSE,0,0,0.9616234298071245
15951,7.76,CA01,ci38488719,3.96,3.8,35.67800000000001,-117.5105,35.66512,-117.42368,7.49,351.9,0.081481848,31.20826,0.19441,14.44,2.283306146560452,8.676563356929716,5.863347044327539,-2.5073750074683576,4.1150146597397255,TRUE,FALSE,FALSE,0,0,1.473223413017044
15952,21.25,CA02,ci38488719,3.96,3.8,35.67800000000001,-117.5105,35.82915,-117.35542,21.2,351.9,0.0049939389,70.06018,0.23605,14.44,3.094709243674266,11.75989512596221,5.863347044327539,-5.299530321881018,3.3891124761703026,TRUE,FALSE,FALSE,0,0,0.09553496090458502
15953,61.65,1809,ci38488719,3.96,3.8,35.67800000000001,-117.5105,36.10954,-117.95651,61.71,351.9,0.0012230814,7.432539999999999,0.43343,14.44,4.12618688275246,15.679510154459347,5.863347044327539,-6.7063818668468285,1.8457421036845627,TRUE,FALSE,FALSE,0,0,0.4438138906831606
15954,135.09,5030,ci38488719,3.96,3.8,35.67800000000001,-117.5105,34.52149,-117.99099,135.18,351.9,1.7911417000000002e-4,6.10725,0.6554300000000001,14.44,4.9069265901592365,18.6463210426051,5.863347044327539,-8.62748713421598,1.220572753764704,TRUE,FALSE,FALSE,0,0,0.1508163378206575
15955,159.91,5409,ci38488719,3.96,3.8,35.67800000000001,-117.5105,34.23396,-117.48244,160.01,351.9,2.0718145e-4,10.93228,0.52263,14.44,5.075314578620762,19.286195398758892,5.863347044327539,-8.481915578613757,1.5307196295658496,TRUE,FALSE,FALSE,0,0,0.7146528678908446
15956,135.83,5480,ci38488719,3.96,3.8,35.67800000000001,-117.5105,34.70312,-118.42573,135.93,502,1.2998135e-4,14.35873,0.63457,14.44,4.912378774153481,18.667039341783227,6.218600119691729,-8.948119579338744,1.2606962194872118,TRUE,FALSE,FALSE,0,0,0.02873556525705112
15957,146.66,5481,ci38488719,3.96,3.8,35.67800000000001,-117.5105,34.5993,-118.45375,146.76,517.3,2.7239053e-4,19.56934,0.57589,14.44,4.988953136058576,18.958021917022588,6.248622977009469,-8.208273749344631,1.3891541787494137,TRUE,FALSE,FALSE,0,0,0.9710306258283001
15958,125.04,HEL,ci38488719,3.96,3.8,35.67800000000001,-117.5105,36.7246,-116.9759,125.13,447.3,9.266333e-5,25.34899,0.61437,14.44,4.829783625811315,18.353177778082994,6.103229510438802,-9.286537740784265,1.302146914725654,TRUE,FALSE,FALSE,0,0,-0.5646882332552927
15959,12.37,SV03,ci38488719,3.96,3.8,35.67800000000001,-117.5105,35.7705,-117.5997,12.21,293.5,0.012901799,75,0.30648000000000003,14.44,2.620918214525755,9.959489215197868,5.681877639268151,-4.350388519973444,2.61028452101279,TRUE,FALSE,FALSE,0,0,0.16236724671372826
15960,6.89,SV05,ci38488719,3.96,3.8,35.67800000000001,-117.5105,35.7224,-117.5719,6.59,351.9,0.017112330000000002,70.71068000000002,0.27621,14.44,2.2122562221429183,8.406573644143089,5.863347044327539,-4.067956022675498,2.8963469823684873,TRUE,FALSE,FALSE,0,0,-0.23705846559486998
15961,8.09,SV07,ci38488719,3.96,3.8,35.67800000000001,-117.5105,35.6976,-117.6032,7.82,710.1,0.011646105,75,0.48092,14.44,2.3097736688293953,8.777139941551702,6.565405805188048,-4.452783489636704,1.6634783331947098,TRUE,FALSE,FALSE,0,0,-0.05206862846130189
15962,179.83,LIND,ci38489751,7.71,3.8,35.55482999999999,-117.31233,36.35307,-119.05668,179.81,710.1,3.3894614999999996e-4,23.76099,1.0308700000000002,14.44,5.192568257022894,19.731759376687,6.565405805188048,-7.989669312759274,0.7760435360423719,TRUE,FALSE,FALSE,0,0,1.731517561373817
15963,185.61,13577,ci38489751,7.71,3.8,35.55482999999999,-117.31233,33.928000000000004,-117.8032,185.6,298.1,2.5902966e-4,12.85142,0.6554300000000001,14.44,5.224169905527293,19.851845641003713,5.697429000684026,-8.258567985446833,1.220572753764704,TRUE,FALSE,FALSE,0,0,1.0963582753819665
15964,175.58,13921,ci38489751,7.71,3.8,35.55482999999999,-117.31233,33.9753,-117.4865,175.55,447.3,2.1546368e-4,9.92126,1.09976,14.44,5.1686783172579345,19.64097760558015,6.103229510438802,-8.442718200907708,0.7274314395868189,TRUE,FALSE,FALSE,0,0,0.9723354125883272
15965,159.81,23163,ci38489751,7.71,3.8,35.55482999999999,-117.31233,34.123000000000005,-117.54,159.77,351.9,3.171076e-4,37.5,0.5059899999999999,14.44,5.074689911224385,19.283821662652663,5.863347044327539,-8.056269409504406,1.581058914207791,TRUE,FALSE,FALSE,0,0,0.9856709056290924
15966,177.89,23173,ci38489751,7.71,3.8,35.55482999999999,-117.31233,34.001999999999995,-117.814,177.87,438.7,1.0038712e-4,8.17106,0.59482,14.44,5.181733871331301,19.690588711058943,6.083815808172168,-9.206476645788698,1.3449446891496588,TRUE,FALSE,FALSE,0,0,0.2337688675088625
15967,166.64,23178,ci38489751,7.71,3.8,35.55482999999999,-117.31233,34.1321,-117.9108,166.6,293.5,1.1801633e-4,6.95085,0.44458,14.44,5.11648358455244,19.44263762129927,5.681877639268151,-9.04468755324309,1.7994511673939448,TRUE,FALSE,FALSE,0,0,0.01134862664073033
15968,177.15,23938,ci38489751,7.71,3.8,35.55482999999999,-117.31233,34.0209,-117.8657,177.13,458,3.9894356e-4,6.3080300000000005,0.44458,14.44,5.177570077545526,19.674766294672995,6.126869184114185,-7.826690604714004,1.7994511673939448,TRUE,FALSE,FALSE,0,0,1.624742334797368
15969,190.2,24103,ci38489751,7.71,3.8,35.55482999999999,-117.31233,34.1599,-118.532,190.19,293.5,1.9925272e-4,8.17106,0.41673,14.44,5.248573469600465,19.944579184481764,5.681877639268151,-8.520936589195157,1.9197082043529383,TRUE,FALSE,FALSE,0,0,0.8939533440703364
15970,179.41,24765,ci38489751,7.71,3.8,35.55482999999999,-117.31233,34.219,-118.429,179.39,293.5,1.9180278000000006e-4,5.91286,0.39062,14.44,5.1902325924580985,19.722883851340775,5.681877639268151,-8.559042901355118,2.0480262147355486,TRUE,FALSE,FALSE,0,0,0.6944602957667172
15971,169.75,24944,ci38489751,7.71,3.8,35.55482999999999,-117.31233,34.2302,-118.2528,169.72,351.9,2.1627474999999998e-4,7.65918,0.63457,14.44,5.1349510498404864,19.512813989393848,5.863347044327539,-8.438960967834234,1.2606962194872118,TRUE,FALSE,FALSE,0,0,0.7606128231300797
15972,176.35,24945,ci38489751,7.71,3.8,35.55482999999999,-117.31233,34.1632,-118.2554,176.33,351.9,2.5844401e-4,7.415389999999999,0.59482,14.44,5.173049112685391,19.657586628204484,5.863347044327539,-8.260831483220716,1.3449446891496588,TRUE,FALSE,FALSE,0,0,1.0407754918486827
15973,111.55,ADO,ci38489751,7.71,3.8,35.55482999999999,-117.31233,34.55046,-117.43391,111.43,293.5,0.0010002923,13.27392,0.21822,14.44,4.715917382087366,17.92048605193199,5.681877639268151,-6.907463021693459,3.666025112272019,TRUE,FALSE,FALSE,0,0,1.183245210962232
15974,131.19,ALP,ci38489751,7.71,3.8,35.55482999999999,-117.31233,34.68708,-118.29946,131.11,293.5,2.9432389e-4,15.10746,0.36615,14.44,4.877691415755301,18.535227379870143,5.681877639268151,-8.13082973034833,2.184896900177523,TRUE,FALSE,FALSE,0,0,0.3301613882620025
15975,45.79,APL,ci38489751,7.71,3.8,35.55482999999999,-117.31233,35.34149,-116.87464,45.31,351.9,0.0018008953,18.3434,0.31148000000000003,14.44,3.832577680884728,14.563795187361965,5.863347044327539,-6.319471348847981,2.5683832027738536,TRUE,FALSE,FALSE,0,0,0.15145442180753665
15976,145.11,ARV,ci38489751,7.71,3.8,35.55482999999999,-117.31233,35.1269,-118.83008999999998,145.05,471.5,4.7393409999999986e-5,11.66291,0.44458,14.44,4.978346171799654,18.917715452838685,6.155919102073512,-9.95702736846461,1.7994511673939448,TRUE,FALSE,FALSE,0,0,-1.005388914261541
15977,82.72,AVM,ci38489751,7.71,3.8,35.55482999999999,-117.31233,35.06562,-116.61549,82.52,710.1,4.897696799999999e-4,37.5,0.36615,14.44,4.418085094621615,16.788723359562137,6.565405805188048,-7.621575318179742,2.184896900177523,TRUE,FALSE,FALSE,0,0,0.30348892212621603
15978,157.88,BAI,ci38489751,7.71,3.8,35.55482999999999,-117.31233,34.77695,-118.77335,157.84,388,1.125333e-4,12.44237,0.53981,14.44,5.0625568646097525,19.237716085517057,5.961005339623274,-9.092261380119156,1.4820029269557806,TRUE,FALSE,FALSE,0,0,-0.030532963132611002
15979,147.3,BBR,ci38489751,7.71,3.8,35.55482999999999,-117.31233,34.2623,-116.92075,147.24,351.9,3.4055345999999995e-4,9.60547,0.40347,14.44,4.993300232689808,18.97454088422127,5.863347044327539,-7.984938440293322,1.9827992167943094,TRUE,FALSE,FALSE,0,0,0.850978756755242
15980,148.97,BFS,ci38489751,7.71,3.8,35.55482999999999,-117.31233,34.23883,-117.65853,148.92,700.4,1.7279217e-4,15.60413,0.5059899999999999,14.44,5.004555387091857,19.017310470949056,6.551651600411697,-8.663421015120962,1.581058914207791,TRUE,FALSE,FALSE,0,0,0.5599173274829159
15981,184.55,BLA2,ci38489751,7.71,3.8,35.55482999999999,-117.31233,34.069309999999994,-116.38993,184.53,447.3,9.870633e-5,17.75955,0.52263,14.44,5.218448649648546,19.830104868664474,6.103229510438802,-9.223361479842717,1.5307196295658496,TRUE,FALSE,FALSE,0,0,0.3276030264497827
15982,190.78,BLC,ci38489751,7.71,3.8,35.55482999999999,-117.31233,34.243559999999995,-118.67312,190.77,502.5,1.5479861000000002e-4,10.24742,0.33229000000000003,14.44,5.251615233442007,19.956137887079628,6.219595639933231,-8.773385576177127,2.4075355863853862,TRUE,FALSE,FALSE,0,0,0.9308062347647557
15983,149.66,BTP,ci38489751,7.71,3.8,35.55482999999999,-117.31233,34.68224,-118.57398,149.61,647,1.4084873e-4,20.02675,1.18415,14.44,5.009169048542411,19.03484238446116,6.472346294500901,-8.86782408036696,0.6755900857154922,TRUE,FALSE,FALSE,0,0,0.3256417145022876
15984,173.42,CAC,ci38489751,7.71,3.8,35.55482999999999,-117.31233,34.13678,-118.12199,173.39,447.3,1.317267e-4,7.91098,0.43043,14.44,5.156314553778543,19.59399530435846,6.103229510438802,-8.934781236277502,1.8586065097693008,TRUE,FALSE,FALSE,0,0,0.4470236670906491
15985,77.55,CCA,ci38489751,7.71,3.8,35.55482999999999,-117.31233,35.15252,-118.01649,77.32,293.5,6.6683942e-4,23.76099,0.36615,14.44,4.353906982123971,16.544846532071087,5.681877639268151,-7.312961290658681,2.184896900177523,TRUE,FALSE,FALSE,0,0,0.023432092031312024
15986,8.22,CCC,ci38489751,7.71,3.8,35.55482999999999,-117.31233,35.52495,-117.36453,5.19,513.7,0.013186824,31.79048,0.22539,14.44,2.320116131996257,8.816441301585776,6.241639437473222,-4.328537129723232,3.5494032565774876,TRUE,FALSE,FALSE,0,0,-0.22924210433480408
15987,169.13,CFT,ci38489751,7.71,3.8,35.55482999999999,-117.31233,34.035470000000004,-117.11241,169.1,447.3,9.765353999999999e-5,9.60547,0.47429,14.44,5.131296515914642,19.49892676047564,6.103229510438802,-9.234084649378548,1.686731746399882,TRUE,FALSE,FALSE,0,0,0.0810489907006211
15988,118.69,CGO,ci38489751,7.71,3.8,35.55482999999999,-117.31233,36.5504,-117.80295,118.58,710.1,2.3536945e-4,20.8772,0.33229000000000003,14.44,4.777791167374389,18.155606436022676,6.565405805188048,-8.354354150659539,2.4075355863853862,TRUE,FALSE,FALSE,0,0,0.33650424914901933
15989,149.89,CHF,ci38489751,7.71,3.8,35.55482999999999,-117.31233,34.33341,-118.02585,149.84,600.1,2.0336039000000002e-4,18.3434,0.43043,14.44,5.010702225171842,19.040668455652998,6.397096307995467,-8.500530832743694,1.8586065097693008,TRUE,FALSE,FALSE,0,0,0.6574834601869544
15990,142.36,CJM,ci38489751,7.71,3.8,35.55482999999999,-117.31233,34.27117,-117.42448,142.3,711.5,4.262932200000001e-4,16.64699,0.39062,14.44,4.959246443640806,18.845136485835063,6.567375417529907,-7.760383138612335,2.0480262147355486,TRUE,FALSE,FALSE,0,0,1.35913510603109
15991,136.22,CJV2,ci38489751,7.71,3.8,35.55482999999999,-117.31233,34.52978,-118.1445,136.15,680.2,5.4042183e-4,16.64699,0.3545,14.44,4.915240328525933,18.677913248398546,6.522386872573096,-7.523160556691166,2.2566995768688294,TRUE,FALSE,FALSE,0,0,1.466161682469111
15992,38.85,CLC,ci38489751,7.71,3.8,35.55482999999999,-117.31233,35.81574000000001,-117.59751,38.25,351.9,6.996169999999999e-4,5.72466,0.30156,14.44,3.6714939527066033,13.951677020285091,5.863347044327539,-7.2649775155152865,2.652871733651678,TRUE,FALSE,FALSE,0,0,-1.070783250806774
15993,166.52,CSL,ci38489751,7.71,3.8,35.55482999999999,-117.31233,34.49651,-118.61621,166.48,293.5,3.664888200000001e-4,8.439689999999999,0.3545,14.44,5.1157641432930205,19.439903744513476,5.681877639268151,-7.911542541877745,2.2566995768688294,TRUE,FALSE,FALSE,0,0,1.1426017019380161
15994,163.05,CVW,ci38489751,7.71,3.8,35.55482999999999,-117.31233,34.92217,-118.93913,163.01,401.1,7.626161e-5,9.29973,0.40347,14.44,5.094733510064255,19.359987338244167,5.9942107727760074,-9.481340891772398,1.9827992167943094,TRUE,FALSE,FALSE,0,0,-0.31913994837260873
15995,119.72,CWC,ci38489751,7.71,3.8,35.55482999999999,-117.31233,36.43905,-118.0805,119.62,710.1,2.4421005e-4,15.10746,0.59482,14.44,4.786409962265361,18.18835785660837,6.565405805188048,-8.31748184234335,1.3449446891496588,TRUE,FALSE,FALSE,0,0,0.3929813463491083
15996,83.2,DAW,ci38489751,7.71,3.8,35.55482999999999,-117.31233,36.27148,-117.59214,82.99,351.9,4.1957495000000003e-4,20.8772,0.59482,14.44,4.4238409238936685,16.810595510795938,5.863347044327539,-7.776268382938244,1.3449446891496588,TRUE,FALSE,FALSE,0,0,-0.20622421506996957
15997,171.4,DEC,ci38489751,7.71,3.8,35.55482999999999,-117.31233,34.25353,-118.33383,171.37,512,2.5023745e-4,11.66291,0.39062,14.44,5.1446123352813435,19.549526874069105,6.238324625039508,-8.29310029087664,2.0480262147355486,TRUE,FALSE,FALSE,0,0,1.1279552793034426
15998,191.19,DJJ,ci38489751,7.71,3.8,35.55482999999999,-117.31233,34.10618,-118.45505,191.18,602.3,8.758571999999999e-5,9.60547,0.52263,14.44,5.253759883010262,19.964287555438993,6.4007556600496756,-9.342892587008736,1.5307196295658496,TRUE,FALSE,FALSE,0,0,0.46192067269102566
15999,191.19,DJJB,ci38489751,7.71,3.8,35.55482999999999,-117.31233,34.10618,-118.45505,191.18,602.3,5.265581e-5,9.92126,0.48989,14.44,5.253759883010262,19.964287555438993,6.4007556600496756,-9.851733974095536,1.6330196574741267,TRUE,FALSE,FALSE,0,0,-0.04692071439577461
16000,118.01,DSC,ci38489751,7.71,3.8,35.55482999999999,-117.31233,35.14255,-116.10395,117.9,293.5,2.1547978e-4,27.04312,0.43043,14.44,4.772060211815822,18.133828804900123,5.681877639268151,-8.442643481128886,1.8586065097693008,TRUE,FALSE,FALSE,0,0,-0.2260971382064323
16001,175.19,DTC,ci38489751,7.71,3.8,35.55482999999999,-117.31233,34.42416,-118.66191,175.16,447.3,4.3665679e-4,9.003730000000003,0.37819,14.44,5.166457236465914,19.63253749857047,6.103229510438802,-7.736363049013596,2.115338850842169,TRUE,FALSE,FALSE,0,0,1.6727028156032162
16002,57.67,DTP,ci38489751,7.71,3.8,35.55482999999999,-117.31233,35.26742,-117.84581,57.31,710.1,4.6449712e-4,37.5,0.3545,14.44,4.0601202101737535,15.428456798660262,6.565405805188048,-7.674555199944888,2.2566995768688294,TRUE,FALSE,FALSE,0,0,-0.43212766661092683
16003,96.66,EDW2,ci38489751,7.71,3.8,35.55482999999999,-117.31233,34.881100000000004,-117.99388,96.49,709.3,0.0010960269,37.5,0.44458,14.44,4.573122508313073,17.377865531589677,6.564278568208041,-6.816063546961887,1.7994511673939448,TRUE,FALSE,FALSE,0,0,1.4268247868625306
16004,146.46,FDR,ci38489751,7.71,3.8,35.55482999999999,-117.31233,35.64262,-118.93433,146.41,351.9,1.4348463e-4,20.8772,0.47429,14.44,4.987590790306341,18.952845003164096,5.863347044327539,-8.849282636515008,1.686731746399882,TRUE,FALSE,FALSE,0,0,-0.027535546388262944
16005,165.27,FHO,ci38489751,7.71,3.8,35.55482999999999,-117.31233,34.09355,-116.93588,165.24,685.9,1.8350253e-4,18.3434,0.5059899999999999,14.44,5.108239064792587,19.411308446211827,6.530731844505276,-8.603282103098755,1.581058914207791,TRUE,FALSE,FALSE,0,0,0.8743205074293261
16006,193.53,FMO,ci38489751,7.71,3.8,35.55482999999999,-117.31233,34.4092,-118.92121000000002,193.52,293.5,1.2117871e-4,8.71715,0.3545,14.44,5.265912899700161,20.01046901886061,5.681877639268151,-9.018244159825104,2.2566995768688294,TRUE,FALSE,FALSE,0,0,0.4455378009913975
16007,123.72,FOX2,ci38489751,7.71,3.8,35.55482999999999,-117.31233,34.7339,-118.24046,123.63,447.3,6.207415700000001e-4,29.79895,0.34322,14.44,4.8191955274583576,18.312943004341758,6.103229510438802,-7.384595714014567,2.330866499621234,TRUE,FALSE,FALSE,0,0,1.1597430135041913
16008,163.76,GCC,ci38489751,7.71,3.8,35.55482999999999,-117.31233,34.32758,-118.31888,163.72,447.3,0.0010257462,24.54215,0.4592,14.44,5.0990726988060535,19.376476255463004,6.103229510438802,-6.882334931255226,1.7421602787456447,TRUE,FALSE,FALSE,0,0,2.3480949167610667
16009,163.23,GMA,ci38489751,7.71,3.8,35.55482999999999,-117.31233,34.29148,-116.38256,163.19,293.5,2.7205429e-4,15.60413,0.53981,14.44,5.095835366581117,19.36417439300824,5.681877639268151,-8.20950891599659,1.4820029269557806,TRUE,FALSE,FALSE,0,0,0.7924840154323203
16010,172.03,GMR,ci38489751,7.71,3.8,35.55482999999999,-117.31233,34.78457,-115.65994,172,710.1,1.4723432e-4,27.04312,1.17326,14.44,5.148276735374293,19.56345159442231,6.565405805188048,-8.823485226671329,0.6818607981180642,TRUE,FALSE,FALSE,0,0,0.7781255228392698
16011,167.75,GOU,ci38489751,7.71,3.8,35.55482999999999,-117.31233,34.22119,-118.18834,167.72,655.1,1.3229348999999998e-4,10.58432,0.61437,14.44,5.123114024466707,19.467833292973484,6.48478789573783,-8.930487694403242,1.302146914725654,TRUE,FALSE,FALSE,0,0,0.5622353662503219
16012,182.73,GR2,ci38489751,7.71,3.8,35.55482999999999,-117.31233,34.11816,-118.30024,182.71,578.1,8.765573000000001e-5,15.10746,0.39062,14.44,5.208548442593431,19.792484081855036,6.3597468640884305,-9.342093575088615,2.0480262147355486,TRUE,FALSE,FALSE,0,0,0.31550146707705196
16013,159.75,GRA,ci38489751,7.71,3.8,35.55482999999999,-117.31233,36.99608,-117.36621,159.71,518.9,8.241521e-5,37.5,0.39062,14.44,5.074314923664442,19.28239670992488,6.251711186373694,-9.403740550704361,2.0480262147355486,TRUE,FALSE,FALSE,0,0,-0.15999233398772716
16014,53.35,GSC,ci38489751,7.71,3.8,35.55482999999999,-117.31233,35.30177,-116.80574,52.95,351.9,0.0010858928,37.5,0.21822,14.44,3.983158488455232,15.13600225612988,5.863347044327539,-6.825352773208193,3.666025112272019,TRUE,FALSE,FALSE,0,0,-0.08855565349982975
